supplier_id,name,lead_time_mean,lead_time_std,defect_rate,late_shipments_rate,financial_score,risk_label_numeric
S4147,Supplier M,11.55,2.75,0.092,0.16,0.884,0.251
S4148,Supplier N,9.62,2.52,0.012,0.151,0.416,0.336
S4149,Supplier O,7.94,2.48,0.056,0.042,0.794,0.181
S4150,Supplier P,10.97,3.42,0.019,0.157,0.447,0.346
S4151,Supplier Q,9.76,3.66,0.083,0.25,0.551,0.365
S4152,Supplier R,14.51,3.23,0.124,0.237,0.833,0.34
S4153,Supplier S,10.34,4.0,0.039,0.021,0.568,0.257
S4154,Supplier T,7.01,3.58,0.084,0.203,0.707,0.273
S4155,Supplier U,13.96,2.7,0.039,0.101,0.949,0.211
S4156,Supplier V,9.13,2.54,0.027,0.035,0.43,0.287
S4157,Supplier W,12.11,3.31,0.082,0.088,0.887,0.223
S4158,Supplier X,8.09,3.57,0.021,0.094,0.439,0.295
S4159,Supplier Y,7.4,4.4,0.092,0.14,0.476,0.324
S4160,Supplier Z,10.34,4.19,0.014,0.172,0.472,0.336
S4161,Supplier A,10.05,2.46,0.025,0.192,0.996,0.188
S4162,Supplier B,11.92,2.9,0.087,0.077,0.508,0.332
S4163,Supplier C,8.93,3.67,0.093,0.094,0.938,0.183
S4164,Supplier D,2.65,4.07,0.014,0.091,0.995,0.07
S4165,Supplier E,8.27,3.94,0.09,0.103,0.63,0.271
S4166,Supplier F,13.18,2.94,0.127,0.25,0.779,0.349
S4167,Supplier G,8.81,1.75,0.111,0.199,0.867,0.252
S4168,Supplier H,9.01,2.0,0.028,0.244,0.636,0.309
S4169,Supplier I,13.95,3.27,0.093,0.179,0.497,0.399
S4170,Supplier J,7.15,3.34,0.104,0.113,0.66,0.26
S4171,Supplier K,3.83,1.9,0.015,0.11,0.863,0.129
S4172,Supplier L,9.36,3.04,0.13,0.132,0.868,0.238
S4173,Supplier M,8.06,3.63,0.137,0.116,0.538,0.32
S4174,Supplier N,6.14,1.85,0.129,0.211,0.505,0.346
S4175,Supplier O,9.3,4.1,0.125,0.127,0.952,0.208
S4176,Supplier P,11.97,2.62,0.114,0.088,0.426,0.373
S4177,Supplier Q,9.96,4.26,0.099,0.198,0.841,0.266
S4178,Supplier R,11.23,2.47,0.105,0.217,0.428,0.413
S4179,Supplier S,17.25,1.97,0.123,0.117,0.903,0.298
S4180,Supplier T,8.63,2.54,0.103,0.174,0.943,0.214
S4181,Supplier U,11.11,2.9,0.056,0.034,0.578,0.273
S4182,Supplier V,7.96,2.61,0.063,0.142,0.444,0.328
S4183,Supplier W,6.61,2.78,0.136,0.03,0.688,0.226
S4184,Supplier X,7.66,3.33,0.012,0.027,0.579,0.219
S4185,Supplier Y,8.08,2.83,0.108,0.161,0.65,0.293
S4186,Supplier Z,11.44,2.93,0.144,0.09,0.799,0.268
S4187,Supplier A,19.4,1.29,0.109,0.191,0.526,0.456
S4188,Supplier B,7.14,3.39,0.149,0.226,0.614,0.337
S4189,Supplier C,8.33,2.91,0.106,0.052,0.87,0.186
S4190,Supplier D,9.75,4.61,0.015,0.187,0.786,0.242
S4191,Supplier E,11.58,2.06,0.126,0.138,0.596,0.343
S4192,Supplier F,11.05,1.19,0.05,0.046,0.799,0.209
S4193,Supplier G,15.14,3.62,0.072,0.17,0.859,0.291
S4194,Supplier H,2.0,3.35,0.054,0.16,0.755,0.179
S4195,Supplier I,2.0,1.99,0.048,0.139,0.544,0.231
S4196,Supplier J,8.02,1.47,0.07,0.233,0.4,0.382
S4197,Supplier K,14.39,4.54,0.063,0.14,0.882,0.261
S4198,Supplier L,3.74,4.41,0.099,0.248,0.894,0.208
S4199,Supplier M,2.0,0.51,0.124,0.137,0.819,0.179
S4200,Supplier N,12.28,2.54,0.052,0.047,0.446,0.328
S4201,Supplier O,10.97,4.66,0.04,0.128,0.751,0.252
S4202,Supplier P,5.64,2.52,0.103,0.062,0.893,0.155
S4203,Supplier Q,6.06,2.51,0.104,0.157,0.634,0.275
S4204,Supplier R,6.12,2.72,0.136,0.179,0.519,0.332
S4205,Supplier S,10.44,1.88,0.012,0.128,0.753,0.235
S4206,Supplier T,7.49,1.3,0.129,0.042,0.896,0.175
S4207,Supplier U,11.98,4.05,0.083,0.128,0.429,0.375
S4208,Supplier V,2.0,1.16,0.097,0.039,0.758,0.147
S4209,Supplier W,6.57,3.25,0.023,0.177,0.786,0.21
S4210,Supplier X,5.5,3.89,0.071,0.202,0.761,0.235
S4211,Supplier Y,8.97,1.55,0.042,0.241,0.79,0.266
S4212,Supplier Z,7.85,2.08,0.046,0.054,0.779,0.185
S4213,Supplier A,13.19,4.21,0.081,0.142,0.478,0.378
S4214,Supplier B,2.56,3.53,0.124,0.151,0.541,0.273
S4215,Supplier C,10.18,2.38,0.114,0.232,0.771,0.309
S4216,Supplier D,12.23,4.2,0.093,0.164,0.411,0.402
S4217,Supplier E,17.43,4.21,0.086,0.053,0.781,0.296
S4218,Supplier F,8.07,3.27,0.07,0.12,0.799,0.217
S4219,Supplier G,11.3,2.1,0.146,0.171,0.544,0.377
S4220,Supplier H,2.78,2.59,0.088,0.181,0.759,0.208
S4221,Supplier I,2.0,3.29,0.046,0.219,0.72,0.209
S4222,Supplier J,13.38,2.81,0.042,0.062,0.556,0.308
S4223,Supplier K,9.98,3.94,0.096,0.239,0.678,0.33
S4224,Supplier L,14.71,1.47,0.083,0.034,0.946,0.21
S4225,Supplier M,4.51,1.51,0.011,0.246,0.656,0.251
S4226,Supplier N,12.08,3.18,0.126,0.217,0.778,0.325
S4227,Supplier O,17.48,2.51,0.109,0.172,0.421,0.461
S4228,Supplier P,11.68,2.37,0.103,0.189,0.447,0.399
S4229,Supplier Q,11.11,1.23,0.02,0.037,0.449,0.299
S4230,Supplier R,10.03,3.02,0.061,0.03,0.867,0.176
S4231,Supplier S,3.72,2.95,0.141,0.043,0.61,0.228
S4232,Supplier T,15.42,3.65,0.131,0.04,0.537,0.362
S4233,Supplier U,7.56,3.07,0.05,0.146,0.848,0.199
S4234,Supplier V,12.02,2.87,0.032,0.07,0.502,0.31
S4235,Supplier W,3.75,4.18,0.073,0.218,0.548,0.289
S4236,Supplier X,5.28,1.69,0.06,0.123,0.659,0.228
S4237,Supplier Y,15.74,3.54,0.106,0.18,0.599,0.392
S4238,Supplier Z,8.61,1.33,0.145,0.17,0.751,0.287
S4239,Supplier A,15.81,2.16,0.061,0.094,0.603,0.339
S4240,Supplier B,9.69,1.79,0.019,0.076,0.636,0.244
S4241,Supplier C,2.63,3.78,0.136,0.099,0.918,0.145
S4242,Supplier D,13.57,2.93,0.015,0.203,0.931,0.244
S4243,Supplier E,7.64,2.99,0.143,0.155,0.897,0.227
S4244,Supplier F,12.79,1.89,0.103,0.078,0.919,0.225
S4245,Supplier G,10.1,2.7,0.142,0.208,0.742,0.318
S4246,Supplier H,3.83,2.24,0.038,0.033,0.788,0.13
S4247,Supplier I,10.66,3.38,0.016,0.181,0.734,0.265
S4248,Supplier J,18.78,2.01,0.078,0.121,0.871,0.306
S4249,Supplier K,11.97,4.33,0.073,0.188,0.731,0.305
S4250,Supplier L,9.77,1.32,0.056,0.233,0.467,0.374
S4251,Supplier M,14.3,2.19,0.144,0.193,0.886,0.312
S4252,Supplier N,10.84,4.68,0.125,0.122,0.856,0.25
S4253,Supplier O,10.84,2.56,0.103,0.055,0.892,0.204
S4254,Supplier P,5.63,1.69,0.033,0.205,0.514,0.297
S4255,Supplier Q,10.94,3.22,0.113,0.126,0.563,0.336
S4256,Supplier R,14.14,2.52,0.112,0.037,0.577,0.328
S4257,Supplier S,6.66,2.16,0.07,0.185,0.705,0.257
S4258,Supplier T,15.7,1.9,0.139,0.087,0.48,0.404
S4259,Supplier U,9.63,5.77,0.033,0.031,0.631,0.233
S4260,Supplier V,6.45,2.75,0.047,0.228,0.509,0.322
S4261,Supplier W,13.99,1.07,0.019,0.131,0.559,0.332
S4262,Supplier X,8.85,4.49,0.121,0.085,0.824,0.224
S4263,Supplier Y,13.04,3.61,0.097,0.185,0.913,0.269
S4264,Supplier Z,8.83,2.23,0.054,0.224,0.414,0.375
S4265,Supplier A,9.76,2.07,0.033,0.02,0.74,0.197
S4266,Supplier B,11.97,3.67,0.016,0.178,0.422,0.371
S4267,Supplier C,11.16,2.75,0.033,0.196,0.451,0.368
S4268,Supplier D,2.02,1.07,0.073,0.068,0.823,0.13
S4269,Supplier E,5.52,4.79,0.045,0.133,0.841,0.174
S4270,Supplier F,13.72,2.57,0.046,0.041,0.888,0.205
S4271,Supplier G,9.47,4.5,0.133,0.192,0.685,0.319
S4272,Supplier H,7.91,4.28,0.082,0.215,0.916,0.223
S4273,Supplier I,4.57,2.0,0.112,0.045,0.5,0.258
S4274,Supplier J,5.68,4.03,0.015,0.208,0.55,0.281
S4275,Supplier K,2.0,2.35,0.061,0.197,0.481,0.279
S4276,Supplier L,9.59,1.13,0.077,0.1,0.879,0.203
S4277,Supplier M,7.61,2.58,0.036,0.179,0.537,0.301
S4278,Supplier N,6.13,3.4,0.027,0.02,0.493,0.232
S4279,Supplier O,9.73,2.54,0.132,0.234,0.774,0.312
S4280,Supplier P,11.46,2.69,0.142,0.147,0.446,0.396
S4281,Supplier Q,18.37,4.14,0.021,0.163,0.427,0.429
S4282,Supplier R,3.95,3.11,0.059,0.173,0.464,0.293
S4283,Supplier S,14.64,2.16,0.144,0.149,0.4,0.444
S4284,Supplier T,13.89,3.7,0.022,0.217,0.818,0.289
S4285,Supplier U,6.88,3.2,0.1,0.16,0.737,0.252
S4286,Supplier V,10.81,0.5,0.146,0.229,0.526,0.4
S4287,Supplier W,8.17,3.43,0.147,0.154,0.54,0.34
S4288,Supplier X,10.74,3.39,0.076,0.059,0.887,0.196
S4289,Supplier Y,16.04,3.02,0.033,0.23,0.701,0.355
S4290,Supplier Z,12.42,3.89,0.038,0.177,0.819,0.265
S4291,Supplier A,12.03,2.33,0.135,0.181,0.672,0.345
S4292,Supplier B,8.28,3.34,0.138,0.247,0.543,0.374
S4293,Supplier C,4.06,1.43,0.095,0.037,0.982,0.099
S4294,Supplier D,9.17,3.41,0.117,0.119,0.739,0.264
S4295,Supplier E,14.83,4.95,0.114,0.075,0.479,0.38
S4296,Supplier F,3.89,2.01,0.103,0.165,0.644,0.253
S4297,Supplier G,5.78,2.24,0.126,0.206,0.598,0.311
S4298,Supplier H,10.51,2.29,0.106,0.242,0.528,0.386
S4299,Supplier I,6.06,3.13,0.085,0.125,0.96,0.156
S4300,Supplier J,6.83,1.94,0.043,0.201,0.929,0.187
S4301,Supplier K,8.31,3.42,0.114,0.231,0.519,0.365
S4302,Supplier L,4.54,3.85,0.076,0.177,0.611,0.263
S4303,Supplier M,6.1,3.53,0.051,0.076,0.857,0.155
S4304,Supplier N,12.81,1.23,0.122,0.16,0.525,0.383
S4305,Supplier O,4.77,4.0,0.108,0.243,0.755,0.261
S4306,Supplier P,3.61,3.94,0.141,0.247,0.82,0.245
S4307,Supplier Q,7.48,3.83,0.033,0.168,0.792,0.217
S4308,Supplier R,12.93,3.37,0.101,0.224,0.824,0.312
S4309,Supplier S,9.21,3.22,0.044,0.066,0.824,0.189
S4310,Supplier T,8.14,4.03,0.137,0.077,0.979,0.173
S4311,Supplier U,10.18,4.92,0.024,0.239,0.608,0.325
S4312,Supplier V,3.02,2.05,0.102,0.051,0.927,0.113
S4313,Supplier W,11.98,4.08,0.121,0.064,0.413,0.37
S4314,Supplier X,11.53,2.91,0.06,0.117,0.573,0.314
S4315,Supplier Y,8.36,2.87,0.144,0.156,0.429,0.375
S4316,Supplier Z,14.02,1.46,0.129,0.159,0.791,0.318
S4317,Supplier A,5.49,2.72,0.051,0.087,0.46,0.272
S4318,Supplier B,14.51,2.0,0.011,0.232,0.907,0.27
S4319,Supplier C,10.62,2.54,0.052,0.23,0.788,0.283
S4320,Supplier D,8.65,1.9,0.049,0.11,0.417,0.325
S4321,Supplier E,9.92,2.55,0.135,0.12,0.829,0.252
S4322,Supplier F,9.57,2.59,0.145,0.182,0.917,0.251
S4323,Supplier G,14.88,3.1,0.02,0.172,0.797,0.287
S4324,Supplier H,5.69,1.39,0.076,0.108,0.418,0.305
S4325,Supplier I,6.95,1.55,0.087,0.115,0.915,0.176
S4326,Supplier J,14.15,3.36,0.023,0.1,0.839,0.239
S4327,Supplier K,7.62,2.2,0.063,0.074,0.627,0.243
S4328,Supplier L,13.6,4.07,0.054,0.125,0.597,0.329
S4329,Supplier M,16.8,3.23,0.085,0.178,0.688,0.367
S4330,Supplier N,8.39,3.61,0.103,0.191,0.92,0.225
S4331,Supplier O,12.73,4.41,0.108,0.199,0.551,0.385
S4332,Supplier P,5.39,2.69,0.029,0.106,0.461,0.27
S4333,Supplier Q,13.02,2.43,0.124,0.196,0.919,0.282
S4334,Supplier R,10.8,3.87,0.105,0.021,0.416,0.334
S4335,Supplier S,11.89,3.51,0.134,0.13,0.947,0.241
S4336,Supplier T,7.42,2.81,0.073,0.203,0.583,0.309
S4337,Supplier U,3.36,4.39,0.135,0.165,0.705,0.242
S4338,Supplier V,12.01,2.79,0.131,0.129,0.479,0.38
S4339,Supplier W,2.0,3.03,0.071,0.168,0.941,0.133
S4340,Supplier X,8.73,3.02,0.063,0.229,0.85,0.249
S4341,Supplier Y,13.76,2.07,0.141,0.15,0.954,0.268
S4342,Supplier Z,10.77,3.08,0.11,0.204,0.81,0.29
S4343,Supplier A,17.79,4.4,0.14,0.246,0.511,0.479
S4344,Supplier B,14.1,3.44,0.122,0.182,0.585,0.387
S4345,Supplier C,7.38,3.03,0.095,0.152,0.692,0.265
S4346,Supplier D,10.11,2.84,0.026,0.029,0.764,0.194
S4347,Supplier E,9.81,3.33,0.051,0.106,0.956,0.174
S4348,Supplier F,3.67,3.75,0.146,0.15,0.63,0.266
S4349,Supplier G,6.24,3.61,0.055,0.203,0.822,0.219
S4350,Supplier H,7.76,2.67,0.023,0.121,0.977,0.142
S4351,Supplier I,2.0,3.32,0.109,0.241,0.491,0.313
S4352,Supplier J,10.19,3.48,0.113,0.083,0.918,0.205
S4353,Supplier K,9.0,1.99,0.05,0.191,0.652,0.291
S4354,Supplier L,3.31,3.17,0.052,0.116,0.839,0.148
S4355,Supplier M,11.62,0.84,0.076,0.132,0.576,0.326
S4356,Supplier N,12.86,3.48,0.013,0.205,0.6,0.336
S4357,Supplier O,10.91,3.66,0.121,0.088,0.416,0.368
S4358,Supplier P,8.7,3.75,0.054,0.042,0.983,0.131
S4359,Supplier Q,12.37,2.6,0.13,0.14,0.888,0.265
S4360,Supplier R,12.72,3.31,0.122,0.142,0.456,0.396
S4361,Supplier S,11.23,4.42,0.103,0.203,1.0,0.235
S4362,Supplier T,6.7,4.41,0.055,0.243,0.763,0.257
S4363,Supplier U,11.11,2.97,0.082,0.033,0.912,0.183
S4364,Supplier V,14.78,3.14,0.072,0.156,0.44,0.407
S4365,Supplier W,7.61,4.11,0.057,0.177,0.634,0.28
S4366,Supplier X,18.39,1.5,0.129,0.247,0.802,0.394
S4367,Supplier Y,7.9,2.68,0.078,0.237,0.464,0.366
S4368,Supplier Z,10.13,4.34,0.127,0.184,0.693,0.317
S4369,Supplier A,7.31,3.98,0.025,0.14,0.666,0.239
S4370,Supplier B,10.89,3.37,0.03,0.057,0.53,0.285
S4371,Supplier C,3.03,1.49,0.147,0.108,0.58,0.258
S4372,Supplier D,7.82,2.95,0.092,0.155,0.98,0.183
S4373,Supplier E,5.63,2.41,0.081,0.187,0.573,0.292
S4374,Supplier F,10.54,3.33,0.083,0.166,0.528,0.347
S4375,Supplier G,13.98,2.19,0.04,0.184,0.722,0.313
S4376,Supplier H,12.58,1.97,0.111,0.119,0.803,0.277
S4377,Supplier I,2.0,0.94,0.022,0.187,0.835,0.153
S4378,Supplier J,18.17,4.22,0.09,0.053,0.853,0.283
S4379,Supplier K,11.18,2.6,0.09,0.057,0.422,0.344
S4380,Supplier L,6.89,3.16,0.138,0.057,0.636,0.256
S4381,Supplier M,10.63,3.0,0.084,0.225,0.864,0.27
S4382,Supplier N,10.7,1.93,0.029,0.037,0.943,0.151
S4383,Supplier O,7.33,1.74,0.09,0.204,0.761,0.263
S4384,Supplier P,10.79,1.99,0.023,0.074,0.431,0.317
S4385,Supplier Q,7.57,2.28,0.039,0.128,0.638,0.251
S4386,Supplier R,8.38,3.37,0.014,0.231,0.445,0.348
S4387,Supplier S,7.25,2.2,0.082,0.155,0.849,0.212
S4388,Supplier T,4.27,4.75,0.022,0.068,0.438,0.247
S4389,Supplier U,10.58,4.03,0.076,0.085,0.511,0.317
S4390,Supplier V,12.34,3.81,0.141,0.232,0.65,0.377
S4391,Supplier W,12.06,2.88,0.111,0.118,0.678,0.309
S4392,Supplier X,13.28,4.51,0.021,0.155,0.644,0.31
S4393,Supplier Y,11.3,2.78,0.041,0.126,0.678,0.276
S4394,Supplier Z,7.87,2.97,0.104,0.107,0.828,0.215
S4395,Supplier A,13.36,3.17,0.135,0.071,0.622,0.33
S4396,Supplier B,4.57,3.7,0.015,0.178,0.729,0.204
S4397,Supplier C,6.4,3.64,0.124,0.185,0.582,0.313
S4398,Supplier D,6.14,2.52,0.089,0.083,0.612,0.247
S4399,Supplier E,14.32,2.47,0.086,0.201,0.768,0.328
S4400,Supplier F,13.77,3.64,0.144,0.217,0.694,0.374
S4401,Supplier G,11.95,3.72,0.115,0.232,0.834,0.308
S4402,Supplier H,14.29,2.61,0.129,0.057,0.736,0.296
S4403,Supplier I,6.48,1.41,0.06,0.09,0.882,0.16
S4404,Supplier J,11.39,2.79,0.088,0.218,0.666,0.336
S4405,Supplier K,9.5,3.62,0.096,0.066,0.695,0.251
S4406,Supplier L,13.39,4.81,0.055,0.021,0.802,0.224
S4407,Supplier M,9.54,1.8,0.09,0.22,0.533,0.36
S4408,Supplier N,8.46,2.57,0.043,0.095,0.632,0.25
S4409,Supplier O,12.16,2.61,0.03,0.115,0.775,0.247
S4410,Supplier P,13.5,4.36,0.062,0.123,0.417,0.384
S4411,Supplier Q,7.33,2.97,0.114,0.215,0.662,0.306
S4412,Supplier R,9.76,2.09,0.138,0.098,0.759,0.264
S4413,Supplier S,5.77,3.56,0.074,0.225,0.98,0.183
S4414,Supplier T,2.0,2.6,0.1,0.162,0.926,0.147
S4415,Supplier U,10.8,1.78,0.024,0.141,0.568,0.304
S4416,Supplier V,12.44,2.11,0.137,0.095,0.704,0.306
S4417,Supplier W,11.05,4.73,0.09,0.076,0.434,0.347
S4418,Supplier X,2.2,3.38,0.119,0.164,0.544,0.272
S4419,Supplier Y,8.6,3.11,0.121,0.123,0.865,0.224
S4420,Supplier Z,2.0,2.75,0.046,0.229,0.474,0.288
S4421,Supplier A,15.48,3.29,0.084,0.133,0.555,0.375
S4422,Supplier B,5.66,3.28,0.144,0.138,0.966,0.18
S4423,Supplier C,15.02,3.29,0.023,0.116,0.894,0.237
S4424,Supplier D,13.78,3.11,0.106,0.202,0.869,0.3
S4425,Supplier E,6.4,3.87,0.145,0.118,0.919,0.193
S4426,Supplier F,5.47,3.02,0.052,0.082,0.85,0.153
S4427,Supplier G,11.4,2.02,0.131,0.218,0.472,0.412
S4428,Supplier H,6.62,2.39,0.141,0.157,0.71,0.272
S4429,Supplier I,10.41,1.02,0.115,0.156,0.667,0.312
S4430,Supplier J,8.07,5.03,0.042,0.16,0.587,0.286
S4431,Supplier K,2.88,3.86,0.057,0.185,0.9,0.155
S4432,Supplier L,2.0,2.17,0.015,0.092,0.678,0.159
S4433,Supplier M,10.91,2.72,0.126,0.028,0.436,0.34
S4434,Supplier N,7.75,2.36,0.129,0.206,0.565,0.342
S4435,Supplier O,7.79,4.54,0.099,0.05,0.537,0.276
S4436,Supplier P,12.78,1.58,0.059,0.186,0.932,0.246
S4437,Supplier Q,14.69,3.11,0.021,0.039,0.788,0.234
S4438,Supplier R,8.91,2.89,0.115,0.106,0.736,0.257
S4439,Supplier S,8.64,3.83,0.112,0.034,0.704,0.234
S4440,Supplier T,12.0,2.9,0.138,0.14,0.79,0.294
S4441,Supplier U,4.57,1.24,0.112,0.17,0.853,0.203
S4442,Supplier V,10.89,2.75,0.126,0.059,0.733,0.263
S4443,Supplier W,12.21,2.03,0.114,0.105,0.963,0.221
S4444,Supplier X,12.72,3.08,0.098,0.234,0.986,0.264
S4445,Supplier Y,2.25,4.43,0.07,0.122,0.997,0.1
S4446,Supplier Z,6.95,1.26,0.136,0.205,0.802,0.265
S4447,Supplier A,6.49,2.2,0.101,0.233,0.96,0.211
S4448,Supplier B,10.4,2.45,0.066,0.244,0.643,0.335
S4449,Supplier C,11.92,2.62,0.022,0.227,0.916,0.244
S4450,Supplier D,15.99,3.74,0.051,0.093,0.946,0.234
S4451,Supplier E,8.02,2.83,0.086,0.241,0.942,0.228
S4452,Supplier F,8.01,3.42,0.049,0.207,0.899,0.213
S4453,Supplier G,14.6,2.37,0.041,0.213,0.644,0.354
S4454,Supplier H,11.19,3.23,0.084,0.023,0.495,0.306
S4455,Supplier I,15.07,3.78,0.034,0.239,0.6,0.38
S4456,Supplier J,11.15,2.27,0.122,0.199,0.86,0.282
S4457,Supplier K,5.37,3.78,0.078,0.197,0.54,0.302
S4458,Supplier L,4.67,3.05,0.09,0.039,0.687,0.192
S4459,Supplier M,3.79,4.05,0.031,0.073,0.739,0.158
S4460,Supplier N,12.65,2.8,0.055,0.241,0.762,0.316
S4461,Supplier O,14.75,3.38,0.067,0.135,0.961,0.24
S4462,Supplier P,17.4,2.96,0.123,0.112,0.797,0.329
S4463,Supplier Q,13.37,2.9,0.118,0.213,0.872,0.305
S4464,Supplier R,14.65,3.26,0.041,0.04,0.749,0.254
S4465,Supplier S,7.68,3.54,0.096,0.116,0.9,0.192
S4466,Supplier T,5.37,1.75,0.044,0.106,0.558,0.246
S4467,Supplier U,13.4,4.43,0.148,0.1,0.526,0.376
S4468,Supplier V,11.67,1.14,0.143,0.091,0.956,0.224
S4469,Supplier W,10.43,2.32,0.089,0.068,0.816,0.222
S4470,Supplier X,11.55,2.91,0.108,0.06,0.803,0.242
S4471,Supplier Y,11.29,3.41,0.122,0.167,0.68,0.325
S4472,Supplier Z,15.14,4.58,0.111,0.231,0.626,0.401
S4473,Supplier A,15.18,1.14,0.108,0.137,0.733,0.33
S4474,Supplier B,12.18,2.49,0.144,0.089,0.472,0.373
S4475,Supplier C,13.38,0.87,0.094,0.057,0.673,0.292
S4476,Supplier D,12.06,3.03,0.099,0.211,0.673,0.343
S4477,Supplier E,8.16,3.27,0.129,0.243,0.723,0.314
S4478,Supplier F,13.03,4.59,0.104,0.1,0.781,0.278
S4479,Supplier G,4.42,3.12,0.113,0.087,0.974,0.132
S4480,Supplier H,14.22,4.04,0.043,0.158,0.791,0.285
S4481,Supplier I,5.22,3.58,0.062,0.198,0.93,0.177
S4482,Supplier J,11.14,2.56,0.031,0.125,0.734,0.253
S4483,Supplier K,6.62,1.59,0.081,0.165,0.776,0.232
S4484,Supplier L,12.21,3.28,0.074,0.185,0.442,0.393
S4485,Supplier M,9.86,1.51,0.15,0.241,0.48,0.411
S4486,Supplier N,3.62,4.3,0.096,0.058,0.748,0.173
S4487,Supplier O,11.68,2.84,0.12,0.249,0.637,0.373
S4488,Supplier P,7.69,4.2,0.057,0.11,0.879,0.18
S4489,Supplier Q,13.52,2.52,0.126,0.186,0.726,0.343
S4490,Supplier R,10.01,3.27,0.096,0.152,0.929,0.22
S4491,Supplier S,11.58,3.21,0.108,0.132,0.983,0.217
S4492,Supplier T,6.17,2.95,0.051,0.181,0.489,0.308
S4493,Supplier U,7.64,2.57,0.087,0.111,0.637,0.264
S4494,Supplier V,8.17,3.39,0.099,0.049,0.799,0.201
S4495,Supplier W,13.43,2.07,0.092,0.132,0.583,0.349
S4496,Supplier X,16.71,1.79,0.138,0.14,0.56,0.41
S4497,Supplier Y,6.78,4.24,0.136,0.066,0.888,0.182
S4498,Supplier Z,14.31,3.73,0.146,0.235,0.988,0.299
S4499,Supplier A,2.0,3.07,0.103,0.072,0.864,0.131
S4500,Supplier B,5.22,4.67,0.146,0.114,0.714,0.242
S4501,Supplier C,6.16,2.73,0.127,0.056,0.666,0.235
S4502,Supplier D,4.59,4.32,0.048,0.143,0.724,0.205
S4503,Supplier E,3.67,3.18,0.07,0.091,0.678,0.198
S4504,Supplier F,11.65,1.98,0.043,0.133,0.702,0.276
S4505,Supplier G,9.14,4.85,0.011,0.072,0.522,0.268
S4506,Supplier H,11.52,3.99,0.036,0.032,0.942,0.16
S4507,Supplier I,12.76,2.88,0.011,0.199,0.853,0.256
S4508,Supplier J,11.06,3.73,0.111,0.167,0.809,0.279
S4509,Supplier K,12.63,2.6,0.07,0.098,0.97,0.203
S4510,Supplier L,9.72,3.83,0.054,0.031,0.571,0.26
S4511,Supplier M,5.25,0.61,0.117,0.219,0.449,0.352
S4512,Supplier N,14.23,1.98,0.127,0.059,0.896,0.248
S4513,Supplier O,7.64,3.98,0.147,0.234,0.999,0.229
S4514,Supplier P,6.26,2.75,0.1,0.13,0.747,0.23
S4515,Supplier Q,9.29,3.21,0.075,0.098,0.435,0.331
S4516,Supplier R,6.35,1.65,0.053,0.191,0.868,0.2
S4517,Supplier S,8.33,4.85,0.041,0.222,0.444,0.355
S4518,Supplier T,11.38,4.19,0.04,0.105,0.724,0.255
S4519,Supplier U,11.39,2.8,0.067,0.114,0.567,0.316
S4520,Supplier V,6.41,2.6,0.149,0.12,0.949,0.187
S4521,Supplier W,8.05,4.03,0.01,0.232,0.671,0.276
S4522,Supplier X,14.3,4.98,0.038,0.179,0.939,0.248
S4523,Supplier Y,11.99,3.95,0.036,0.077,0.579,0.291
S4524,Supplier Z,18.3,5.17,0.11,0.063,0.632,0.362
S4525,Supplier A,14.72,2.08,0.059,0.073,0.968,0.21
S4526,Supplier B,14.58,2.18,0.074,0.081,0.521,0.351
S4527,Supplier C,4.45,1.81,0.031,0.073,0.747,0.162
S4528,Supplier D,13.06,3.44,0.067,0.171,0.633,0.336
S4529,Supplier E,9.79,3.18,0.024,0.047,0.865,0.167
S4530,Supplier F,7.8,2.85,0.085,0.109,0.478,0.312
S4531,Supplier G,10.67,3.81,0.024,0.164,0.662,0.283
S4532,Supplier H,13.78,4.23,0.121,0.087,0.819,0.275
S4533,Supplier I,12.0,1.47,0.089,0.035,0.644,0.277
S4534,Supplier J,6.49,2.4,0.111,0.039,0.435,0.294
S4535,Supplier K,12.97,3.82,0.069,0.049,0.823,0.23
S4536,Supplier L,7.45,2.53,0.063,0.212,0.702,0.274
S4537,Supplier M,10.87,2.2,0.024,0.171,0.407,0.365
S4538,Supplier N,8.79,4.02,0.083,0.035,0.768,0.205
S4539,Supplier O,9.12,1.71,0.082,0.11,0.952,0.182
S4540,Supplier P,13.06,2.7,0.076,0.084,0.467,0.355
S4541,Supplier Q,5.84,3.33,0.114,0.153,0.754,0.239
S4542,Supplier R,17.78,2.43,0.127,0.14,0.837,0.333
S4543,Supplier S,2.72,3.78,0.115,0.131,0.442,0.293
S4544,Supplier T,7.61,2.43,0.03,0.092,0.414,0.301
S4545,Supplier U,11.48,4.41,0.097,0.052,0.679,0.271
S4546,Supplier V,12.34,2.87,0.021,0.191,0.875,0.246
S4547,Supplier W,9.6,3.67,0.107,0.222,0.496,0.379
S4548,Supplier X,9.77,3.75,0.063,0.237,0.902,0.247
S4549,Supplier Y,11.64,2.37,0.029,0.033,0.794,0.203
S4550,Supplier Z,9.08,0.95,0.131,0.19,0.599,0.339
S4551,Supplier A,15.57,3.36,0.096,0.187,0.709,0.356
S4552,Supplier B,13.36,3.07,0.06,0.238,0.979,0.259
S4553,Supplier C,13.49,3.56,0.014,0.078,0.53,0.313
S4554,Supplier D,6.14,2.77,0.085,0.191,0.7,0.262
